16.07.2018,6.50
17.07.2018,6.64
18.07.2018,6.64
19.07.2018,6.57
20.07.2018,6.62
23.07.2018,6.85
24.07.2018,6.53
25.07.2018,7.04
26.07.2018,7.02
27.07.2018,7.10
30.07.2018,7.17
31.07.2018,7.23
01.08.2018,7.10
02.08.2018,6.74
03.08.2018,6.91
06.08.2018,6.69
07.08.2018,6.97
08.08.2018,7.12
09.08.2018,7.12
10.08.2018,6.71
13.08.2018,6.16
14.08.2018,6.17
15.08.2018,5.82
16.08.2018,5.62
17.08.2018,5.82
20.08.2018,5.94
27.08.2018,5.89
28.08.2018,6.07
29.08.2018,5.96
31.08.2018,5.76
03.09.2018,5.85
04.09.2018,5.81
05.09.2018,5.65
06.09.2018,5.60
07.09.2018,5.70
10.09.2018,5.58
11.09.2018,5.55
12.09.2018,5.44
13.09.2018,5.70
14.09.2018,5.86
17.09.2018,5.84
18.09.2018,5.85
19.09.2018,6.28
20.09.2018,6.13
